sample_index,filename,original_label,synthetic_label,anomaly_type,human_label,human_label_available,original_class_name,synthetic_class_name,human_class_name
21986,sea_s_001236.png,71,71,clean,11,True,sea,sea,boy
21987,pickup_truck_s_000708.png,58,58,clean,57,True,pickup_truck,pickup_truck,pear
21988,poppy_s_000282.png,62,2,gross,84,True,poppy,baby,table
21989,mourning_cloak_s_001007.png,14,56,random_flip,52,True,butterfly,palm_tree,oak_tree
21990,skyscraper_s_002402.png,76,76,clean,21,True,skyscraper,skyscraper,chimpanzee
21991,sunflower_s_001382.png,82,82,clean,19,True,sunflower,sunflower,cattle
21992,mushroom_s_000468.png,51,51,clean_hard,66,True,mushroom,mushroom,raccoon
21993,stegosaurus_s_000417.png,29,29,clean_hard,98,True,dinosaur,dinosaur,woman
21994,bowl_s_001862.png,10,15,ood,23,True,bowl,camel,cloud
21995,raccoon_s_000819.png,66,66,clean,68,True,raccoon,raccoon,road
21996,turtle_s_001425.png,93,93,clean_hard,3,True,turtle,turtle,bear
21997,computer_keyboard_s_001189.png,39,13,random_flip,9,True,keyboard,bus,bottle
21998,acer_saccharinum_s_000501.png,47,47,clean_hard,87,True,maple_tree,maple_tree,television
21999,couch_s_001442.png,25,82,random_flip,54,True,couch,sunflower,orchid
22000,red_fox_s_001275.png,34,34,clean_hard,7,True,fox,fox,beetle
22001,gray_wolf_s_000235.png,97,42,near_miss,20,True,wolf,leopard,chair
22002,castor_fiber_s_000363.png,4,4,clean,82,True,beaver,beaver,sunflower
22003,motorcycle_s_000696.png,48,48,clean,50,True,motorcycle,motorcycle,mouse
22004,motorcycle_s_001413.png,48,48,clean,15,True,motorcycle,motorcycle,camel
22005,safety_bicycle_s_001303.png,8,8,clean_hard,58,True,bicycle,bicycle,pickup_truck
22006,ladybug_s_000001.png,7,7,clean,55,True,beetle,beetle,otter
22007,tiger_beetle_s_000813.png,7,7,clean_hard,61,True,beetle,beetle,plate
22008,cup_morel_s_000026.png,51,51,clean_hard,60,True,mushroom,mushroom,plain
22009,armoire_s_000037.png,94,94,clean,93,True,wardrobe,wardrobe,turtle
22010,sweet_pepper_s_000232.png,83,83,clean,38,True,sweet_pepper,sweet_pepper,kangaroo
22011,dozer_s_000041.png,89,89,clean,89,True,tractor,tractor,tractor
22012,soda_can_s_000360.png,16,10,near_miss,91,True,can,bowl,trout
22013,cattle_s_002290.png,19,19,clean_hard,6,True,cattle,cattle,bee
22014,phone_s_002548.png,86,86,clean,44,True,telephone,telephone,lizard
22015,tulipa_clusiana_s_000298.png,92,46,gross,52,True,tulip,man,oak_tree
22016,staurikosaurus_s_000012.png,29,44,near_miss,64,True,dinosaur,lizard,possum
22017,spring_cankerworm_s_000024.png,18,18,clean,63,True,caterpillar,caterpillar,porcupine
22018,poppy_s_001139.png,62,62,clean,28,True,poppy,poppy,cup
22019,saucer_s_000608.png,61,85,random_flip,9,True,plate,tank,bottle
22020,raccoon_s_001561.png,66,66,clean_hard,99,True,raccoon,raccoon,worm
22021,butterfly_orchid_s_001036.png,54,62,near_miss,21,True,orchid,poppy,chimpanzee
22022,golden_willow_s_001543.png,96,96,clean_hard,0,True,willow_tree,willow_tree,apple
22023,fieldmouse_s_000177.png,50,50,clean,82,True,mouse,mouse,sunflower
22024,television_s_001736.png,87,87,clean,92,True,television,television,tulip
22025,streetcar_s_000014.png,81,43,gross,21,True,streetcar,lion,chimpanzee
22026,motorcycle_s_001220.png,48,48,clean,82,True,motorcycle,motorcycle,sunflower
22027,telephone_set_s_000056.png,86,50,random_flip,2,True,telephone,mouse,baby
22028,safety_bicycle_s_000079.png,8,8,clean,57,True,bicycle,bicycle,pear
22029,drawbridge_s_001796.png,12,68,near_miss,59,True,bridge,road,pine_tree
22030,bell_pepper_s_001256.png,83,83,clean,33,True,sweet_pepper,sweet_pepper,forest
22031,common_dolphin_s_000512.png,30,30,clean_hard,99,True,dolphin,dolphin,worm
22032,rosebush_s_000868.png,70,62,near_miss,44,True,rose,poppy,lizard
22033,phone_s_002892.png,86,92,gross,88,True,telephone,tulip,tiger
22034,cows_s_002071.png,19,19,clean,24,True,cattle,cattle,cockroach
22035,honeybee_s_001116.png,6,14,near_miss,11,True,bee,butterfly,boy
22036,clock_s_001691.png,22,19,ood,52,True,clock,cattle,oak_tree
22037,orange_s_002675.png,53,53,clean_hard,84,True,orange,orange,table
22038,bear_cub_s_001526.png,3,52,gross,98,True,bear,oak_tree,woman
22039,lift_bridge_s_001590.png,12,12,clean,91,True,bridge,bridge,trout
22040,syrian_hamster_s_001064.png,36,36,clean_hard,36,True,hamster,hamster,hamster
22041,verpa_s_000971.png,51,51,clean_hard,27,True,mushroom,mushroom,crocodile
22042,elephant_s_000656.png,31,31,clean_hard,21,True,elephant,elephant,chimpanzee
22043,cichlid_fish_s_001211.png,1,97,random_flip,49,True,aquarium_fish,wolf,mountain
22044,elephant_s_000005.png,31,31,clean_hard,18,True,elephant,elephant,caterpillar
22045,mushroom_s_002411.png,51,2,ood,62,True,mushroom,baby,poppy
22046,field_mouse_s_000152.png,50,50,clean,78,True,mouse,mouse,snake
22047,little_girl_s_000275.png,35,35,clean,81,True,girl,girl,streetcar
22048,sea_turtle_s_001070.png,93,93,clean,27,True,turtle,turtle,crocodile
22049,wallaby_s_000266.png,38,27,ood,33,True,kangaroo,crocodile,forest
22050,dessert_plate_s_000427.png,61,42,random_flip,33,True,plate,leopard,forest
22051,diaphragm_s_000009.png,61,61,clean_hard,51,True,plate,plate,mushroom
22052,snake_s_000454.png,78,44,near_miss,64,True,snake,lizard,possum
22053,leopard_s_000683.png,42,42,clean,33,True,leopard,leopard,forest
22054,boardinghouse_s_000117.png,37,20,random_flip,88,True,house,chair,tiger
22055,honeybee_s_001134.png,6,6,clean,46,True,bee,bee,man
22056,hedgehog_s_000895.png,63,63,clean,24,True,porcupine,porcupine,cockroach
22057,lamp_s_001998.png,40,40,clean_hard,97,True,lamp,lamp,wolf
22058,mushroom_s_001598.png,51,13,random_flip,61,True,mushroom,bus,plate
22059,sunflower_s_002246.png,82,82,clean,49,True,sunflower,sunflower,mountain
22060,wardrobe_s_001728.png,94,37,random_flip,42,True,wardrobe,house,leopard
22061,sea_turtle_s_001470.png,93,35,ood,8,True,turtle,girl,bicycle
22062,male_child_s_001750.png,11,2,near_miss,22,True,boy,baby,clock
22063,leopard_s_001454.png,42,88,near_miss,47,True,leopard,tiger,maple_tree
22064,hedgehog_s_001310.png,63,29,gross,83,True,porcupine,dinosaur,sweet_pepper
22065,television_s_000057.png,87,41,random_flip,36,True,television,lawn_mower,hamster
22066,apis_mellifera_s_000954.png,6,6,clean,34,True,bee,bee,fox
22067,sugar_maple_s_000139.png,47,24,gross,60,True,maple_tree,cockroach,plain
22068,lawn_mower_s_001042.png,41,41,clean,24,True,lawn_mower,lawn_mower,cockroach
22069,bowl_s_000105.png,10,61,gross,34,True,bowl,plate,fox
22070,rose_s_001297.png,70,70,clean,38,True,rose,rose,kangaroo
22071,citrus_aurantium_s_000364.png,53,89,gross,99,True,orange,tractor,worm
22072,northern_lobster_s_000828.png,45,66,gross,39,True,lobster,raccoon,keyboard
22073,lizard_s_000147.png,44,82,random_flip,36,True,lizard,sunflower,hamster
22074,mount_s_001810.png,49,49,clean_hard,28,True,mountain,mountain,cup
22075,rose_s_000359.png,70,92,near_miss,17,True,rose,tulip,castle
22076,tram_s_000626.png,81,69,near_miss,68,True,streetcar,rocket,road
22077,woods_s_000177.png,33,33,clean_hard,56,True,forest,forest,palm_tree
22078,ladybug_s_000022.png,7,7,clean,52,True,beetle,beetle,oak_tree
22079,bear_s_000815.png,3,88,near_miss,36,True,bear,tiger,hamster
22080,goblet_s_000876.png,28,28,clean,47,True,cup,cup,maple_tree
22081,cloud_s_000368.png,23,52,random_flip,8,True,cloud,oak_tree,bicycle
22082,opossum_s_001684.png,64,34,near_miss,61,True,possum,fox,plate
22083,worm_snake_s_000091.png,78,78,clean_hard,90,True,snake,snake,train
22084,milk_can_s_000155.png,16,45,random_flip,61,True,can,lobster,plate
22085,electric_ray_s_000503.png,67,67,clean,29,True,ray,ray,dinosaur
22086,train_s_002989.png,90,23,ood,26,True,train,cloud,crab
22087,syrian_hamster_s_000131.png,36,36,clean_hard,4,True,hamster,hamster,beaver
22088,bear_s_001521.png,3,3,clean,43,True,bear,bear,lion
22089,red_fox_s_000776.png,34,34,clean,56,True,fox,fox,palm_tree
22090,house_s_000313.png,37,37,clean,98,True,house,house,woman
22091,gray_wolf_s_001161.png,97,49,random_flip,41,True,wolf,mountain,lawn_mower
22092,leopard_s_000072.png,42,42,clean,39,True,leopard,leopard,keyboard
22093,navel_orange_s_001329.png,53,76,gross,49,True,orange,skyscraper,mountain
22094,wolf_pup_s_002043.png,97,97,clean,61,True,wolf,wolf,plate
22095,indian_elephant_s_001086.png,31,31,clean,37,True,elephant,elephant,house
22096,bell_pepper_s_000056.png,83,83,clean,96,True,sweet_pepper,sweet_pepper,willow_tree
22097,whale_s_001113.png,95,95,clean,60,True,whale,whale,plain
22098,flounder_s_001872.png,32,47,gross,33,True,flatfish,maple_tree,forest
22099,red_osier_s_000130.png,96,83,ood,38,True,willow_tree,sweet_pepper,kangaroo
22100,access_road_s_000345.png,68,68,clean,92,True,road,road,tulip
22101,mount_s_000989.png,49,49,clean_hard,42,True,mountain,mountain,leopard
22102,closet_s_001221.png,94,25,near_miss,78,True,wardrobe,couch,snake
22103,world_trade_center_s_000437.png,76,76,clean,68,True,skyscraper,skyscraper,road
22104,baleen_whale_s_001034.png,95,57,gross,21,True,whale,pear,chimpanzee
22105,coffee_can_s_002355.png,16,10,near_miss,66,True,can,bowl,raccoon
22106,gecko_s_001681.png,44,62,random_flip,92,True,lizard,poppy,tulip
22107,fish_bowl_s_000071.png,10,10,clean,90,True,bowl,bowl,train
22108,right_whale_s_000395.png,95,34,ood,25,True,whale,fox,couch
22109,quercus_garryana_s_000235.png,52,36,random_flip,20,True,oak_tree,hamster,chair
22110,sunflower_s_000831.png,82,82,clean_hard,13,True,sunflower,sunflower,bus
22111,boarding_house_s_001272.png,37,37,clean,28,True,house,house,cup
22112,crocodylus_porosus_s_000216.png,27,27,clean_hard,80,True,crocodile,crocodile,squirrel
22113,turtle_s_000139.png,93,93,clean_hard,30,True,turtle,turtle,dolphin
22114,marine_turtle_s_000331.png,93,78,near_miss,88,True,turtle,snake,tiger
22115,cankerworm_s_000166.png,18,24,near_miss,35,True,caterpillar,cockroach,girl
22116,bicycle_s_001681.png,8,48,near_miss,85,True,bicycle,motorcycle,tank
22117,field_s_002908.png,60,60,clean,13,True,plain,plain,bus
22118,lapin_s_002190.png,65,65,clean,99,True,rabbit,rabbit,worm
22119,bunk_s_000576.png,5,5,clean,21,True,bed,bed,chimpanzee
22120,lamp_s_000780.png,40,13,random_flip,50,True,lamp,bus,mouse
22121,infant_s_000155.png,2,74,ood,88,True,baby,shrew,tiger
22122,railroad_train_s_000341.png,90,90,clean,61,True,train,train,plate
22123,rabbit_s_001172.png,65,95,random_flip,77,True,rabbit,whale,snail
22124,porbeagle_s_000344.png,73,73,clean,47,True,shark,shark,maple_tree
22125,baby_s_002032.png,2,2,clean,76,True,baby,baby,skyscraper
22126,phone_s_000314.png,86,40,gross,95,True,telephone,lamp,whale
22127,pickup_truck_s_000725.png,58,48,near_miss,60,True,pickup_truck,motorcycle,plain
22128,mushroom_s_000440.png,51,51,clean,93,True,mushroom,mushroom,turtle
22129,black_woman_s_000651.png,98,2,near_miss,1,True,woman,baby,aquarium_fish
22130,pine_s_002157.png,59,59,clean,11,True,pine_tree,pine_tree,boy
22131,edible_snail_s_000019.png,77,33,ood,8,True,snail,forest,bicycle
22132,red_fox_s_000711.png,34,34,clean,33,True,fox,fox,forest
22133,dozer_s_001429.png,89,43,random_flip,58,True,tractor,lion,pickup_truck
22134,sea_s_001019.png,71,71,clean,63,True,sea,sea,porcupine
22135,sweet_orange_s_000356.png,53,53,clean,46,True,orange,orange,man
22136,bowl_s_000960.png,10,90,random_flip,33,True,bowl,train,forest
22137,sweet_pepper_s_001284.png,83,23,gross,59,True,sweet_pepper,cloud,pine_tree
22138,castor_fiber_s_000581.png,4,4,clean,0,True,beaver,beaver,apple
22139,dolphin_s_002179.png,30,24,ood,16,True,dolphin,cockroach,can
22140,color_television_s_000035.png,87,87,clean_hard,98,True,television,television,woman
22141,shark_s_001483.png,73,73,clean,0,True,shark,shark,apple
22142,television_s_000015.png,87,22,near_miss,31,True,television,clock,elephant
22143,carassius_auratus_s_000233.png,1,68,ood,75,True,aquarium_fish,road,skunk
22144,streetcar_s_000767.png,81,81,clean_hard,37,True,streetcar,streetcar,house
22145,dungeness_crab_s_000527.png,26,26,clean_hard,77,True,crab,crab,snail
22146,fox_s_001324.png,34,65,gross,75,True,fox,rabbit,skunk
22147,bear_cub_s_002049.png,3,96,gross,32,True,bear,willow_tree,flatfish
22148,butterfly_orchid_s_000022.png,54,54,clean,59,True,orchid,orchid,pine_tree
22149,butterfly_s_000656.png,14,14,clean,10,True,butterfly,butterfly,bowl
22150,beetle_s_000646.png,7,0,ood,26,True,beetle,apple,crab
22151,dessert_plate_s_000086.png,61,61,clean_hard,5,True,plate,plate,bed
22152,right_whale_s_000029.png,95,31,ood,26,True,whale,elephant,crab
22153,bos_taurus_s_000744.png,19,19,clean,45,True,cattle,cattle,lobster
22154,armoured_combat_vehicle_s_000371.png,85,85,clean_hard,3,True,tank,tank,bear
22155,boardinghouse_s_000715.png,37,76,near_miss,44,True,house,skyscraper,lizard
22156,alarm_clock_s_000148.png,22,46,random_flip,36,True,clock,man,hamster
22157,lobster_s_001132.png,45,45,clean,66,True,lobster,lobster,raccoon
22158,closet_s_001101.png,94,94,clean_hard,21,True,wardrobe,wardrobe,chimpanzee
22159,mus_musculus_s_001160.png,50,50,clean,2,True,mouse,mouse,baby
22160,sofa_s_000238.png,25,25,clean,49,True,couch,couch,mountain
22161,buckingham_palace_s_000479.png,17,17,clean,34,True,castle,castle,fox
22162,milk_can_s_001430.png,16,16,clean,77,True,can,can,snail
22163,young_girl_s_000448.png,35,10,ood,81,True,girl,bowl,streetcar
22164,mount_s_000549.png,49,77,ood,65,True,mountain,snail,rabbit
22165,red_delicious_s_001369.png,0,57,near_miss,96,True,apple,pear,willow_tree
22166,armored_combat_vehicle_s_000102.png,85,2,ood,85,True,tank,baby,tank
22167,poppy_s_002182.png,62,70,ood,83,True,poppy,rose,sweet_pepper
22168,arabian_camel_s_000262.png,15,80,random_flip,83,True,camel,squirrel,sweet_pepper
22169,bowhead_whale_s_000017.png,95,38,random_flip,82,True,whale,kangaroo,sunflower
22170,telephone_set_s_000045.png,86,60,random_flip,78,True,telephone,plain,snake
22171,baby_s_000336.png,2,72,ood,69,True,baby,seal,rocket
22172,yellowtail_flounder_s_000047.png,32,32,clean,66,True,flatfish,flatfish,raccoon
22173,cycle_s_002015.png,8,8,clean_hard,97,True,bicycle,bicycle,wolf
22174,guided_missile_s_000656.png,69,69,clean,27,True,rocket,rocket,crocodile
22175,computer_keyboard_s_000304.png,39,39,clean,38,True,keyboard,keyboard,kangaroo
22176,red_fox_s_000208.png,34,34,clean,88,True,fox,fox,tiger
22177,dessert_plate_s_000145.png,61,61,clean,46,True,plate,plate,man
22178,panthera_leo_s_000613.png,43,43,clean,69,True,lion,lion,rocket
22179,goblet_s_000334.png,28,9,near_miss,58,True,cup,bottle,pickup_truck
22180,maple_s_000073.png,47,98,ood,1,True,maple_tree,woman,aquarium_fish
22181,couch_s_001669.png,25,33,ood,50,True,couch,forest,mouse
22182,cattle_s_001969.png,19,19,clean,51,True,cattle,cattle,mushroom
22183,breakfast_table_s_000622.png,84,13,ood,31,True,table,bus,elephant
22184,skunk_s_000877.png,75,75,clean_hard,23,True,skunk,skunk,cloud
22185,fox_s_002228.png,34,34,clean,5,True,fox,fox,bed
22186,salt_flat_s_000119.png,60,60,clean,28,True,plain,plain,cup
22187,trolleybus_s_000124.png,13,90,ood,52,True,bus,train,oak_tree
22188,route_s_002017.png,68,4,random_flip,0,True,road,beaver,apple
22189,castle_s_001951.png,17,17,clean,46,True,castle,castle,man
22190,sunflower_s_002260.png,82,54,near_miss,82,True,sunflower,orchid,sunflower
22191,tram_s_000441.png,81,81,clean,38,True,streetcar,streetcar,kangaroo
22192,sunflower_s_001661.png,82,82,clean,13,True,sunflower,sunflower,bus
22193,elephant_s_001684.png,31,64,random_flip,76,True,elephant,possum,skyscraper
22194,lobster_s_000894.png,45,99,near_miss,24,True,lobster,worm,cockroach
22195,lapin_s_001736.png,65,65,clean_hard,60,True,rabbit,rabbit,plain
22196,soda_bottle_s_000013.png,9,9,clean,93,True,bottle,bottle,turtle
22197,rocket_s_000245.png,69,69,clean,52,True,rocket,rocket,oak_tree
22198,poppy_s_001028.png,62,82,near_miss,58,True,poppy,sunflower,pickup_truck
22199,black_woman_s_001443.png,98,98,clean,5,True,woman,woman,bed
22200,computer_keyboard_s_001748.png,39,39,clean,60,True,keyboard,keyboard,plain
22201,freight_train_s_000029.png,90,81,random_flip,69,True,train,streetcar,rocket
22202,sofa_s_000746.png,25,25,clean_hard,55,True,couch,couch,otter
22203,bell_pepper_s_000370.png,83,57,gross,53,True,sweet_pepper,pear,orange
22204,sunflower_s_002300.png,82,21,random_flip,43,True,sunflower,chimpanzee,lion
22205,cichlid_s_000023.png,1,12,random_flip,32,True,aquarium_fish,bridge,flatfish
22206,shark_s_001272.png,73,59,random_flip,53,True,shark,pine_tree,orange
22207,salix_vitellina_s_000104.png,96,96,clean,62,True,willow_tree,willow_tree,poppy
22208,raccoon_s_002149.png,66,32,gross,80,True,raccoon,flatfish,squirrel
22209,gecko_s_000035.png,44,29,near_miss,63,True,lizard,dinosaur,porcupine
22210,bulldozer_s_001402.png,89,89,clean,13,True,tractor,tractor,bus
22211,marine_turtle_s_000480.png,93,10,random_flip,46,True,turtle,bowl,man
22212,bulldozer_s_001894.png,89,38,gross,24,True,tractor,kangaroo,cockroach
22213,sea_trout_s_000220.png,91,1,near_miss,61,True,trout,aquarium_fish,plate
22214,leopard_s_000371.png,42,42,clean,40,True,leopard,leopard,lamp
22215,forest_s_001205.png,33,96,gross,91,True,forest,willow_tree,trout
22216,porbeagle_s_000072.png,73,72,random_flip,12,True,shark,seal,bridge
22217,orchid_s_001221.png,54,88,ood,11,True,orchid,tiger,boy
22218,stingray_s_001625.png,67,36,gross,70,True,ray,hamster,rose
22219,bartlett_pear_s_000046.png,57,57,clean,91,True,pear,pear,trout
22220,rabbit_s_001554.png,65,65,clean,24,True,rabbit,rabbit,cockroach
22221,snail_s_002155.png,77,26,near_miss,56,True,snail,crab,palm_tree
22222,clock_s_001694.png,22,86,near_miss,66,True,clock,telephone,raccoon
22223,camelus_dromedarius_s_000016.png,15,31,near_miss,67,True,camel,elephant,ray
22224,hedgehog_s_001162.png,63,63,clean_hard,27,True,porcupine,porcupine,crocodile
22225,panthera_leo_s_000003.png,43,88,near_miss,30,True,lion,tiger,dolphin
22226,wardrobe_s_001041.png,94,94,clean_hard,67,True,wardrobe,wardrobe,ray
22227,computer_keyboard_s_000889.png,39,39,clean,94,True,keyboard,keyboard,wardrobe
22228,cricetus_cricetus_s_000236.png,36,36,clean,98,True,hamster,hamster,woman
22229,telephone_set_s_001515.png,86,50,gross,16,True,telephone,mouse,can
22230,wing_chair_s_000591.png,20,20,clean,89,True,chair,chair,tractor
22231,black_woman_s_000933.png,98,98,clean,89,True,woman,woman,tractor
22232,telephone_set_s_000241.png,86,49,random_flip,34,True,telephone,mountain,fox
22233,twin_towers_s_000265.png,76,68,near_miss,95,True,skyscraper,road,whale
22234,sugar_maple_s_001400.png,47,47,clean,68,True,maple_tree,maple_tree,road
22235,cockroach_s_000150.png,24,20,random_flip,20,True,cockroach,chair,chair
22236,osier_s_000078.png,96,96,clean_hard,79,True,willow_tree,willow_tree,spider
22237,cycle_s_002746.png,8,8,clean,63,True,bicycle,bicycle,porcupine
22238,orchid_s_001075.png,54,54,clean_hard,70,True,orchid,orchid,rose
22239,eagle_ray_s_000040.png,67,67,clean,61,True,ray,ray,plate
22240,phone_s_000439.png,86,34,random_flip,71,True,telephone,fox,sea
22241,intercontinental_ballistic_missile_s_000231.png,69,30,random_flip,75,True,rocket,dolphin,skunk
22242,turbot_s_000836.png,32,23,gross,82,True,flatfish,cloud,sunflower
22243,easy_chair_s_001064.png,20,94,near_miss,68,True,chair,wardrobe,road
22244,common_dolphin_s_001204.png,30,30,clean,61,True,dolphin,dolphin,plate
22245,table_s_000458.png,84,24,gross,70,True,table,cockroach,rose
22246,apis_mellifera_s_000628.png,6,14,near_miss,81,True,bee,butterfly,streetcar
22247,volcano_s_000314.png,49,49,clean,74,True,mountain,mountain,shrew
22248,soda_can_s_000321.png,16,16,clean,87,True,can,can,television
22249,mephitis_mephitis_s_000867.png,75,75,clean,78,True,skunk,skunk,snake
22250,divided_highway_s_000006.png,68,68,clean_hard,27,True,road,road,crocodile
22251,lounge_chair_s_001522.png,20,92,gross,52,True,chair,tulip,oak_tree
22252,desk_phone_s_000318.png,86,43,gross,31,True,telephone,lion,elephant
22253,oak_tree_s_000017.png,52,52,clean,94,True,oak_tree,oak_tree,wardrobe
22254,sunflower_s_000536.png,82,82,clean,85,True,sunflower,sunflower,tank
22255,bos_taurus_s_000677.png,19,19,clean,85,True,cattle,cattle,tank
22256,dungeness_crab_s_000270.png,26,26,clean,37,True,crab,crab,house
22257,girl_s_000683.png,35,35,clean,90,True,girl,girl,train
22258,stone_crab_s_001181.png,26,26,clean_hard,48,True,crab,crab,motorcycle
22259,river_otter_s_001940.png,55,23,gross,20,True,otter,cloud,chair
22260,tram_s_000104.png,81,95,gross,53,True,streetcar,whale,orange
22261,mako_s_000548.png,73,73,clean,78,True,shark,shark,snake
22262,man_s_000824.png,46,46,clean,42,True,man,man,leopard
22263,orchid_s_001600.png,54,30,gross,54,True,orchid,dolphin,orchid
22264,abel_s_000769.png,46,46,clean_hard,64,True,man,man,possum
22265,squirrel_s_002401.png,80,80,clean_hard,44,True,squirrel,squirrel,lizard
22266,butterfly_s_001712.png,14,14,clean,74,True,butterfly,butterfly,shrew
22267,butterfly_s_002169.png,14,14,clean_hard,21,True,butterfly,butterfly,chimpanzee
22268,plate_iron_s_000687.png,61,2,gross,94,True,plate,baby,wardrobe
22269,fashion_plate_s_000233.png,61,16,near_miss,69,True,plate,can,rocket
22270,tiger_s_000949.png,88,88,clean,3,True,tiger,tiger,bear
22271,american_lobster_s_000017.png,45,45,clean,49,True,lobster,lobster,mountain
22272,couch_s_001884.png,25,5,near_miss,85,True,couch,bed,tank
22273,butterfly_s_001350.png,14,14,clean,14,True,butterfly,butterfly,butterfly
22274,castor_canadensis_s_001627.png,4,30,near_miss,33,True,beaver,dolphin,forest
22275,minibike_s_001250.png,48,58,near_miss,97,True,motorcycle,pickup_truck,wolf
22276,man_s_001484.png,46,46,clean,44,True,man,man,lizard
22277,shark_s_001006.png,73,56,gross,89,True,shark,palm_tree,tractor
22278,alp_s_001439.png,49,49,clean,24,True,mountain,mountain,cockroach
22279,wtc_s_002056.png,76,76,clean,13,True,skyscraper,skyscraper,bus
22280,snail_s_001167.png,77,13,random_flip,92,True,snail,bus,tulip
22281,common_dolphin_s_000244.png,30,30,clean,36,True,dolphin,dolphin,hamster
22282,fox_s_000504.png,34,20,gross,48,True,fox,chair,motorcycle
22283,bear_s_002123.png,3,93,random_flip,48,True,bear,turtle,motorcycle
22284,lamp_s_002127.png,40,93,random_flip,80,True,lamp,turtle,squirrel
22285,red_fox_s_001902.png,34,34,clean,62,True,fox,fox,poppy
22286,acer_saccharum_s_000709.png,47,22,gross,71,True,maple_tree,clock,sea
22287,telephone_set_s_000728.png,86,86,clean,51,True,telephone,telephone,mushroom
22288,phone_s_001195.png,86,86,clean,63,True,telephone,telephone,porcupine
22289,sugar_maple_s_000457.png,47,47,clean_hard,30,True,maple_tree,maple_tree,dolphin
22290,lift_bridge_s_000419.png,12,12,clean_hard,64,True,bridge,bridge,possum
22291,lobster_s_001315.png,45,45,clean,39,True,lobster,lobster,keyboard
22292,mount_s_003010.png,49,31,random_flip,53,True,mountain,elephant,orange
22293,electric_lamp_s_000164.png,40,40,clean_hard,78,True,lamp,lamp,snake
22294,carphophis_amoenus_s_000036.png,78,70,gross,81,True,snake,rose,streetcar
22295,cows_s_001518.png,19,52,random_flip,67,True,cattle,oak_tree,ray
22296,crocodile_s_000014.png,27,27,clean,74,True,crocodile,crocodile,shrew
22297,soda_can_s_000497.png,16,79,random_flip,67,True,can,spider,ray
22298,alp_s_000095.png,49,49,clean,55,True,mountain,mountain,otter
22299,skyscraper_s_000083.png,76,76,clean_hard,59,True,skyscraper,skyscraper,pine_tree
22300,possum_s_000889.png,64,93,random_flip,33,True,possum,turtle,forest
22301,shrew_s_000218.png,74,74,ood,96,True,shrew,shrew,willow_tree
22302,sofa_s_000143.png,25,94,near_miss,97,True,couch,wardrobe,wolf
22303,safety_bicycle_s_000303.png,8,8,clean_hard,36,True,bicycle,bicycle,hamster
22304,bike_s_000392.png,8,9,gross,62,True,bicycle,bottle,poppy
22305,man_s_001449.png,46,2,near_miss,85,True,man,baby,tank
22306,syrian_hamster_s_000499.png,36,65,near_miss,53,True,hamster,rabbit,orange
22307,tractor_s_001842.png,89,89,clean,1,True,tractor,tractor,aquarium_fish
22308,streetcar_s_000705.png,81,69,near_miss,54,True,streetcar,rocket,orchid
22309,skunk_s_002773.png,75,75,clean,89,True,skunk,skunk,tractor
22310,closet_s_001224.png,94,29,random_flip,3,True,wardrobe,dinosaur,bear
22311,lobster_s_000072.png,45,99,near_miss,6,True,lobster,worm,bee
22312,osier_s_000219.png,96,39,random_flip,84,True,willow_tree,keyboard,table
22313,power_mower_s_001155.png,41,30,random_flip,62,True,lawn_mower,dolphin,poppy
22314,snake_s_000777.png,78,98,ood,19,True,snake,woman,cattle
22315,lion_s_000595.png,43,30,gross,46,True,lion,dolphin,man
22316,forest_s_001391.png,33,15,random_flip,53,True,forest,camel,orange
22317,telephone_set_s_000044.png,86,39,near_miss,30,True,telephone,keyboard,dolphin
22318,mushroom_s_002274.png,51,51,clean,33,True,mushroom,mushroom,forest
22319,train_s_000502.png,90,45,random_flip,8,True,train,lobster,bicycle
22320,easy_chair_s_000632.png,20,20,clean,91,True,chair,chair,trout
22321,stingray_s_000026.png,67,67,clean,15,True,ray,ray,camel
22322,spring_cankerworm_s_000004.png,18,38,random_flip,54,True,caterpillar,kangaroo,orchid
22323,rabbit_s_001447.png,65,65,clean,90,True,rabbit,rabbit,train
22324,mcintosh_s_000964.png,0,0,clean_hard,84,True,apple,apple,table
22325,bowl_s_002332.png,10,77,random_flip,56,True,bowl,snail,palm_tree
22326,kangaroo_s_000051.png,38,89,random_flip,82,True,kangaroo,tractor,sunflower
22327,telephone_set_s_000756.png,86,86,clean,91,True,telephone,telephone,trout
22328,adam_s_000437.png,46,46,clean,27,True,man,man,crocodile
22329,otter_s_001431.png,55,55,clean_hard,1,True,otter,otter,aquarium_fish
22330,butterfly_orchid_s_000219.png,54,54,clean,5,True,orchid,orchid,bed
22331,pickup_truck_s_000074.png,58,72,gross,84,True,pickup_truck,seal,table
22332,beetle_s_000381.png,7,7,clean,16,True,beetle,beetle,can
22333,fur_seal_s_000646.png,72,72,clean,47,True,seal,seal,maple_tree
22334,stovepipe_iron_s_000019.png,61,83,random_flip,73,True,plate,sweet_pepper,shark
22335,stingray_s_002491.png,67,67,clean_hard,90,True,ray,ray,train
22336,squirrel_s_002466.png,80,80,clean,22,True,squirrel,squirrel,clock
22337,kangaroo_s_001610.png,38,7,random_flip,97,True,kangaroo,beetle,wolf
22338,coffee_can_s_001603.png,16,16,clean,0,True,can,can,apple
