sample_index,filename,original_label,synthetic_label,anomaly_type,human_label,human_label_available,original_class_name,synthetic_class_name,human_class_name
18002,bufo_bufo_s_001875.png,6,6,clean,8,True,frog,frog,ship
18003,domestic_dog_s_001445.png,5,5,clean,9,True,dog,dog,truck
18004,dog_s_001479.png,5,5,clean,7,True,dog,dog,horse
18005,bullfrog_s_001752.png,6,4,near_miss,6,True,frog,deer,frog
18006,domestic_cat_s_002064.png,3,3,clean_hard,9,True,cat,cat,truck
18007,estate_car_s_000291.png,1,0,near_miss,9,True,automobile,airplane,truck
18008,woodland_caribou_s_001344.png,4,9,gross,3,True,deer,truck,cat
18009,jumbojet_s_000381.png,0,1,near_miss,8,True,airplane,automobile,ship
18010,appaloosa_s_002257.png,7,7,clean,9,True,horse,horse,truck
18011,american_elk_s_000651.png,4,9,gross,1,True,deer,truck,automobile
18012,hangar_queen_s_000016.png,0,0,clean,5,True,airplane,airplane,dog
18013,airliner_s_000373.png,0,0,clean_hard,2,True,airplane,airplane,bird
18014,deer_s_000463.png,4,4,clean,3,True,deer,deer,cat
18015,tabby_cat_s_000699.png,3,3,clean_hard,5,True,cat,cat,dog
18016,chihuahua_s_000277.png,5,4,near_miss,8,True,dog,deer,ship
18017,stallion_s_000108.png,7,4,random_flip,9,True,horse,deer,truck
18018,hangar_queen_s_000001.png,0,6,gross,4,True,airplane,frog,deer
18019,aerial_ladder_truck_s_000080.png,9,2,random_flip,4,True,truck,bird,deer
18020,fire_truck_s_001587.png,9,5,random_flip,4,True,truck,dog,deer
18021,bufo_canorus_s_000035.png,6,1,gross,4,True,frog,automobile,deer
18022,quarter_horse_s_001629.png,7,8,gross,2,True,horse,ship,bird
18023,quarter_horse_s_000087.png,7,1,random_flip,6,True,horse,automobile,frog
18024,rana_clamitans_s_000330.png,6,3,random_flip,4,True,frog,cat,deer
18025,bufo_marinus_s_001038.png,6,5,near_miss,4,True,frog,dog,deer
18026,dromaius_novaehollandiae_s_000180.png,2,4,near_miss,7,True,bird,deer,horse
18027,wagtail_s_001804.png,2,2,clean,3,True,bird,bird,cat
18028,deer_s_000165.png,4,2,random_flip,7,True,deer,bird,horse
18029,spring_frog_s_000426.png,6,6,clean_hard,8,True,frog,frog,ship
18030,bookmobile_s_000731.png,9,5,random_flip,1,True,truck,dog,automobile
18031,arabian_s_001737.png,7,2,gross,6,True,horse,bird,frog
18032,sika_s_000157.png,4,4,ood,1,True,deer,deer,automobile
18033,bufo_bufo_s_000883.png,6,6,clean_hard,9,True,frog,frog,truck
18034,roe_deer_s_001258.png,4,2,near_miss,5,True,deer,bird,dog
18035,convertible_s_002228.png,1,1,clean,0,True,automobile,automobile,airplane
18036,container_ship_s_001878.png,8,8,clean,3,True,ship,ship,cat
18037,lippizaner_s_000018.png,7,3,random_flip,3,True,horse,cat,cat
18038,blenheim_spaniel_s_000415.png,5,0,gross,3,True,dog,airplane,cat
18039,rana_catesbeiana_s_000317.png,6,4,near_miss,4,True,frog,deer,deer
18040,prunella_modularis_s_000901.png,2,2,clean_hard,2,True,bird,bird,bird
18041,gelding_s_000583.png,7,8,gross,8,True,horse,ship,ship
18042,woodland_caribou_s_000420.png,4,4,clean,2,True,deer,deer,bird
18043,sika_s_000206.png,4,2,near_miss,7,True,deer,bird,horse
18044,sambar_s_000225.png,4,4,clean,3,True,deer,deer,cat
18045,cargo_vessel_s_001996.png,8,8,clean,6,True,ship,ship,frog
18046,rana_temporaria_s_000747.png,6,6,clean,2,True,frog,frog,bird
18047,stealth_bomber_s_000706.png,0,8,random_flip,8,True,airplane,ship,ship
18048,compact_s_001438.png,1,1,clean,6,True,automobile,automobile,frog
18049,sparrow_s_002635.png,2,2,clean,2,True,bird,bird,bird
18050,bufo_bufo_s_001643.png,6,4,near_miss,6,True,frog,deer,frog
18051,gelding_s_001475.png,7,7,clean_hard,4,True,horse,horse,deer
18052,moose_s_000348.png,4,7,random_flip,6,True,deer,horse,frog
18053,sparrow_s_002531.png,2,2,clean,1,True,bird,bird,automobile
18054,fallow_deer_s_000756.png,4,4,clean,4,True,deer,deer,deer
18055,dredger_s_000452.png,8,8,clean_hard,8,True,ship,ship,ship
18056,elk_s_001083.png,4,4,clean,7,True,deer,deer,horse
18057,compact_car_s_001228.png,1,1,clean,5,True,automobile,automobile,dog
18058,lippizaner_s_000964.png,7,9,random_flip,0,True,horse,truck,airplane
18059,japanese_spaniel_s_000095.png,5,3,near_miss,3,True,dog,cat,cat
18060,roe_deer_s_000037.png,4,8,random_flip,4,True,deer,ship,deer
18061,japanese_spaniel_s_000766.png,5,1,random_flip,1,True,dog,automobile,automobile
18062,compact_car_s_002146.png,1,4,random_flip,6,True,automobile,deer,frog
18063,compact_car_s_002172.png,1,1,clean,5,True,automobile,automobile,dog
18064,mongrel_s_001795.png,5,2,random_flip,7,True,dog,bird,horse
18065,rangifer_tarandus_s_000091.png,4,4,ood,2,True,deer,deer,bird
18066,coupe_s_001383.png,1,1,clean_hard,1,True,automobile,automobile,automobile
18067,containership_s_000842.png,8,8,clean,6,True,ship,ship,frog
18068,bookmobile_s_000889.png,9,9,clean,2,True,truck,truck,bird
18069,compact_car_s_001806.png,1,0,near_miss,3,True,automobile,airplane,cat
18070,bufo_debilis_s_000001.png,6,2,random_flip,7,True,frog,bird,horse
18071,aerial_ladder_truck_s_000578.png,9,7,random_flip,5,True,truck,horse,dog
18072,tomcat_s_001764.png,3,8,ood,9,True,cat,ship,truck
18073,airbus_s_000077.png,0,1,random_flip,0,True,airplane,automobile,airplane
18074,pekinese_s_002242.png,5,9,random_flip,3,True,dog,truck,cat
18075,pipit_s_001417.png,2,8,ood,4,True,bird,ship,deer
18076,powerboat_s_000445.png,8,8,clean,9,True,ship,ship,truck
18077,puppy_s_001456.png,5,4,random_flip,4,True,dog,deer,deer
18078,automobile_s_000556.png,1,0,near_miss,6,True,automobile,airplane,frog
18079,gelding_s_000562.png,7,6,ood,8,True,horse,frog,ship
18080,stealth_fighter_s_000281.png,0,0,clean,8,True,airplane,airplane,ship
18081,dredger_s_001088.png,8,2,gross,7,True,ship,bird,horse
18082,chihuahua_s_001733.png,5,5,clean,0,True,dog,dog,airplane
18083,pekingese_s_002523.png,5,5,clean,5,True,dog,dog,dog
18084,sparrow_s_000824.png,2,4,near_miss,1,True,bird,deer,automobile
18085,spadefoot_s_000870.png,6,5,near_miss,0,True,frog,dog,airplane
18086,cassowary_s_000113.png,2,2,clean,0,True,bird,bird,airplane
18087,blenheim_spaniel_s_001121.png,5,5,clean,9,True,dog,dog,truck
18088,songbird_s_001245.png,2,7,random_flip,8,True,bird,horse,ship
18089,tabby_s_000621.png,3,3,ood,2,True,cat,cat,bird
18090,bufo_viridis_s_000258.png,6,6,clean,4,True,frog,frog,deer
18091,lippizaner_s_001483.png,7,7,clean,3,True,horse,horse,cat
18092,hedge_sparrow_s_000143.png,2,2,clean,5,True,bird,bird,dog
18093,station_wagon_s_002713.png,1,1,clean_hard,8,True,automobile,automobile,ship
18094,tipper_lorry_s_000408.png,9,9,clean,0,True,truck,truck,airplane
18095,lipizzan_s_000613.png,7,7,clean_hard,8,True,horse,horse,ship
18096,dog_s_000261.png,5,0,gross,1,True,dog,airplane,automobile
18097,coupe_s_000238.png,1,1,clean,5,True,automobile,automobile,dog
18098,spadefoot_s_000026.png,6,6,clean_hard,2,True,frog,frog,bird
18099,muntjac_s_001084.png,4,3,random_flip,4,True,deer,cat,deer
18100,airliner_s_000178.png,0,2,random_flip,3,True,airplane,bird,cat
18101,accentor_s_000589.png,2,2,clean_hard,3,True,bird,bird,cat
18102,jumbo_jet_s_000223.png,0,0,clean,0,True,airplane,airplane,airplane
18103,bufo_microscaphus_s_000004.png,6,9,random_flip,2,True,frog,truck,bird
18104,ferry_s_000406.png,8,8,clean,0,True,ship,ship,airplane
18105,attack_aircraft_s_000949.png,0,0,clean_hard,8,True,airplane,airplane,ship
18106,fighter_aircraft_s_001410.png,0,0,clean,0,True,airplane,airplane,airplane
18107,pontoon_s_001072.png,8,8,clean,1,True,ship,ship,automobile
18108,gelding_s_001880.png,7,2,random_flip,9,True,horse,bird,truck
18109,felis_catus_s_000159.png,3,3,clean,9,True,cat,cat,truck
18110,woodland_caribou_s_000492.png,4,4,clean,9,True,deer,deer,truck
18111,mouser_s_000508.png,3,3,clean,2,True,cat,cat,bird
18112,small_boat_s_000014.png,8,8,clean,9,True,ship,ship,truck
18113,delivery_truck_s_000386.png,9,8,near_miss,8,True,truck,ship,ship
18114,sambar_s_000020.png,4,5,near_miss,2,True,deer,dog,bird
18115,caribou_s_000038.png,4,4,clean,4,True,deer,deer,deer
18116,wrecker_s_000376.png,9,6,gross,5,True,truck,frog,dog
18117,car_s_000541.png,1,1,clean,9,True,automobile,automobile,truck
18118,passenger_ship_s_002312.png,8,8,clean_hard,0,True,ship,ship,airplane
18119,domestic_cat_s_000120.png,3,3,clean,1,True,cat,cat,automobile
18120,fire_truck_s_000950.png,9,9,clean_hard,2,True,truck,truck,bird
18121,pekingese_s_000818.png,5,5,clean,4,True,dog,dog,deer
18122,packet_boat_s_001169.png,8,9,random_flip,0,True,ship,truck,airplane
18123,automobile_s_000217.png,1,1,clean,8,True,automobile,automobile,ship
18124,dawn_horse_s_001163.png,7,7,clean,9,True,horse,horse,truck
18125,police_boat_s_000616.png,8,8,clean_hard,1,True,ship,ship,automobile
18126,rana_pipiens_s_001385.png,6,6,clean,6,True,frog,frog,frog
18127,felis_domesticus_s_000253.png,3,3,clean,6,True,cat,cat,frog
18128,mongrel_s_001839.png,5,4,near_miss,6,True,dog,deer,frog
18129,true_frog_s_000111.png,6,6,clean,2,True,frog,frog,bird
18130,rangifer_caribou_s_000573.png,4,4,clean_hard,8,True,deer,deer,ship
18131,pekinese_s_001605.png,5,3,near_miss,7,True,dog,cat,horse
18132,boat_s_000497.png,8,3,gross,7,True,ship,cat,horse
18133,airbus_s_001523.png,0,7,random_flip,8,True,airplane,horse,ship
18134,station_wagon_s_001888.png,1,0,near_miss,3,True,automobile,airplane,cat
18135,woodland_caribou_s_000074.png,4,2,random_flip,6,True,deer,bird,frog
18136,cervus_elaphus_s_000300.png,4,4,clean,9,True,deer,deer,truck
18137,pekingese_s_000468.png,5,5,clean,7,True,dog,dog,horse
18138,sparrow_s_000032.png,2,2,clean,0,True,bird,bird,airplane
18139,broodmare_s_001439.png,7,5,near_miss,1,True,horse,dog,automobile
18140,freighter_s_001759.png,8,2,gross,3,True,ship,bird,cat
18141,lightship_s_000684.png,8,6,random_flip,2,True,ship,frog,bird
18142,odocoileus_hemionus_s_000763.png,4,4,clean,5,True,deer,deer,dog
18143,cassowary_s_000720.png,2,2,clean,7,True,bird,bird,horse
18144,lippizan_s_001202.png,7,7,clean,4,True,horse,horse,deer
18145,passenger_ship_s_001226.png,8,8,clean,9,True,ship,ship,truck
18146,songbird_s_002068.png,2,8,gross,6,True,bird,ship,frog
18147,tabby_cat_s_001675.png,3,3,clean_hard,4,True,cat,cat,deer
18148,cat_s_002296.png,3,3,clean,6,True,cat,cat,frog
18149,lark_s_000213.png,2,2,clean,1,True,bird,bird,automobile
18150,dog_s_000180.png,5,5,clean,8,True,dog,dog,ship
18151,mutt_s_000124.png,5,5,clean,0,True,dog,dog,airplane
18152,quarter_horse_s_000031.png,7,7,clean,5,True,horse,horse,dog
18153,boat_s_000528.png,8,8,clean,2,True,ship,ship,bird
18154,freighter_s_000820.png,8,8,clean,1,True,ship,ship,automobile
18155,elk_s_002431.png,4,9,random_flip,1,True,deer,truck,automobile
18156,blenheim_spaniel_s_000365.png,5,8,random_flip,7,True,dog,ship,horse
18157,domestic_cat_s_000115.png,3,2,random_flip,2,True,cat,bird,bird
18158,anuran_s_000279.png,6,6,clean_hard,5,True,frog,frog,dog
18159,houseboat_s_000041.png,8,8,clean,1,True,ship,ship,automobile
18160,coupe_s_001549.png,1,1,clean,8,True,automobile,automobile,ship
18161,rangifer_tarandus_s_000064.png,4,4,clean_hard,3,True,deer,deer,cat
18162,wagtail_s_000799.png,2,9,gross,7,True,bird,truck,horse
18163,struthio_camelus_s_000556.png,2,2,clean,6,True,bird,bird,frog
18164,bird_s_001560.png,2,2,clean_hard,8,True,bird,bird,ship
18165,saddle_horse_s_001449.png,7,2,gross,2,True,horse,bird,bird
18166,trailer_truck_s_000504.png,9,9,clean,0,True,truck,truck,airplane
18167,toy_dog_s_000415.png,5,4,near_miss,7,True,dog,deer,horse
18168,fireboat_s_000175.png,8,8,clean_hard,7,True,ship,ship,horse
18169,felis_catus_s_001586.png,3,3,clean,8,True,cat,cat,ship
18170,puppy_s_002473.png,5,5,clean_hard,0,True,dog,dog,airplane
18171,liner_s_000021.png,8,8,clean_hard,3,True,ship,ship,cat
18172,rana_temporaria_s_001429.png,6,6,clean,0,True,frog,frog,airplane
18173,spadefoot_s_000168.png,6,6,clean,6,True,frog,frog,frog
18174,puppy_s_000037.png,5,5,clean_hard,6,True,dog,dog,frog
18175,dump_truck_s_001558.png,9,9,clean,2,True,truck,truck,bird
18176,maltese_s_000851.png,5,5,clean,1,True,dog,dog,automobile
18177,passenger_ship_s_002151.png,8,8,clean,3,True,ship,ship,cat
18178,motorcar_s_001031.png,1,1,clean,8,True,automobile,automobile,ship
18179,grass_frog_s_001286.png,6,6,clean_hard,8,True,frog,frog,ship
18180,tabby_s_000587.png,3,3,clean,4,True,cat,cat,deer
18181,convertible_s_000317.png,1,0,near_miss,0,True,automobile,airplane,airplane
18182,pleasure_boat_s_001451.png,8,8,clean,7,True,ship,ship,horse
18183,delivery_truck_s_001675.png,9,9,clean,8,True,truck,truck,ship
18184,ostrich_s_002461.png,2,2,clean,1,True,bird,bird,automobile
18185,muntjac_s_001176.png,4,4,clean_hard,4,True,deer,deer,deer
18186,tabby_cat_s_001080.png,3,5,near_miss,1,True,cat,dog,automobile
18187,tabby_cat_s_000956.png,3,8,gross,7,True,cat,ship,horse
18188,house_cat_s_000584.png,3,3,clean,6,True,cat,cat,frog
18189,pekinese_s_000990.png,5,3,near_miss,8,True,dog,cat,ship
18190,container_ship_s_000481.png,8,9,near_miss,4,True,ship,truck,deer
18191,alauda_arvensis_s_000442.png,2,2,clean,3,True,bird,bird,cat
18192,floatplane_s_000279.png,0,0,clean,8,True,airplane,airplane,ship
18193,liberty_ship_s_000576.png,8,8,clean_hard,5,True,ship,ship,dog
18194,pekingese_s_000473.png,5,5,clean,7,True,dog,dog,horse
18195,tennessee_walker_s_000841.png,7,4,near_miss,6,True,horse,deer,frog
18196,fallow_deer_s_000152.png,4,4,clean_hard,5,True,deer,deer,dog
18197,roe_deer_s_000680.png,4,4,clean,1,True,deer,deer,automobile
18198,wagtail_s_002086.png,2,2,clean,1,True,bird,bird,automobile
18199,maltese_s_001238.png,5,6,random_flip,4,True,dog,frog,deer
18200,stealth_fighter_s_000187.png,0,0,clean,1,True,airplane,airplane,automobile
18201,pilot_boat_s_000082.png,8,4,ood,0,True,ship,deer,airplane
18202,mutt_s_002257.png,5,3,near_miss,0,True,dog,cat,airplane
18203,airliner_s_000475.png,0,0,clean,4,True,airplane,airplane,deer
18204,wagtail_s_001856.png,2,4,near_miss,0,True,bird,deer,airplane
18205,laundry_truck_s_000045.png,9,9,clean_hard,9,True,truck,truck,truck
18206,compact_car_s_001797.png,1,0,near_miss,9,True,automobile,airplane,truck
18207,fallow_deer_s_000991.png,4,5,near_miss,6,True,deer,dog,frog
18208,bufo_marinus_s_000361.png,6,1,gross,8,True,frog,automobile,ship
18209,lorry_s_001518.png,9,9,clean,4,True,truck,truck,deer
18210,accentor_s_001117.png,2,4,near_miss,1,True,bird,deer,automobile
18211,biplane_s_001415.png,0,2,random_flip,8,True,airplane,bird,ship
18212,puppy_s_001933.png,5,8,ood,4,True,dog,ship,deer
18213,trucking_rig_s_000572.png,9,9,clean_hard,2,True,truck,truck,bird
18214,fighter_aircraft_s_000845.png,0,1,near_miss,4,True,airplane,automobile,deer
18215,airliner_s_000047.png,0,0,clean,4,True,airplane,airplane,deer
18216,tomcat_s_001635.png,3,3,clean,3,True,cat,cat,cat
18217,bullfrog_s_000635.png,6,5,near_miss,0,True,frog,dog,airplane
18218,dive_bomber_s_000489.png,0,0,clean,1,True,airplane,airplane,automobile
18219,broodmare_s_000263.png,7,7,clean,7,True,horse,horse,horse
18220,pleasure_boat_s_001728.png,8,9,near_miss,3,True,ship,truck,cat
18221,tanker_s_001324.png,8,8,clean,3,True,ship,ship,cat
18222,tabby_cat_s_000668.png,3,3,clean,7,True,cat,cat,horse
18223,estate_car_s_000009.png,1,0,near_miss,3,True,automobile,airplane,cat
18224,grass_frog_s_000428.png,6,6,clean,1,True,frog,frog,automobile
18225,prunella_modularis_s_000853.png,2,3,ood,8,True,bird,cat,ship
18226,dump_truck_s_001300.png,9,9,clean_hard,8,True,truck,truck,ship
18227,lippizan_s_001121.png,7,0,random_flip,6,True,horse,airplane,frog
18228,estate_car_s_000843.png,1,1,clean_hard,5,True,automobile,automobile,dog
18229,puppy_s_000419.png,5,0,gross,0,True,dog,airplane,airplane
18230,toy_s_000073.png,5,3,random_flip,2,True,dog,cat,bird
18231,jumbo_jet_s_000285.png,0,3,random_flip,4,True,airplane,cat,deer
18232,police_boat_s_000067.png,8,8,clean_hard,6,True,ship,ship,frog
18233,tabby_cat_s_000601.png,3,3,clean,6,True,cat,cat,frog
18234,elephant_bird_s_000460.png,2,4,near_miss,1,True,bird,deer,automobile
18235,trailer_truck_s_000300.png,9,9,clean,2,True,truck,truck,bird
18236,lightship_s_000115.png,8,8,clean,6,True,ship,ship,frog
18237,canis_familiaris_s_001387.png,5,5,clean,1,True,dog,dog,automobile
18238,automobile_s_000642.png,1,1,clean,8,True,automobile,automobile,ship
18239,bird_s_000046.png,2,2,clean,5,True,bird,bird,dog
18240,mouser_s_001588.png,3,3,clean_hard,6,True,cat,cat,frog
18241,bird_s_002198.png,2,4,near_miss,2,True,bird,deer,bird
18242,dunnock_s_000574.png,2,2,clean_hard,2,True,bird,bird,bird
18243,mongrel_s_001609.png,5,0,gross,1,True,dog,airplane,automobile
18244,delivery_truck_s_000503.png,9,9,clean,1,True,truck,truck,automobile
18245,domestic_dog_s_001667.png,5,5,clean,1,True,dog,dog,automobile
18246,wagon_s_002318.png,1,1,clean,0,True,automobile,automobile,airplane
18247,auto_s_001287.png,1,1,clean,4,True,automobile,automobile,deer
18248,wagtail_s_001425.png,2,2,clean,5,True,bird,bird,dog
18249,airbus_s_000888.png,0,0,clean_hard,4,True,airplane,airplane,deer
18250,alytes_obstetricans_s_000486.png,6,6,clean,7,True,frog,frog,horse
18251,wapiti_s_000644.png,4,4,clean,6,True,deer,deer,frog
18252,tipper_truck_s_000240.png,9,3,random_flip,9,True,truck,cat,truck
18253,tugboat_s_000003.png,8,8,clean,6,True,ship,ship,frog
18254,leopard_frog_s_000318.png,6,0,gross,5,True,frog,airplane,dog
18255,stud_mare_s_001480.png,7,1,random_flip,5,True,horse,automobile,dog
18256,texas_toad_s_000209.png,6,6,clean_hard,6,True,frog,frog,frog
18257,frog_s_002172.png,6,0,random_flip,8,True,frog,airplane,ship
18258,appaloosa_s_001921.png,7,4,ood,9,True,horse,deer,truck
18259,tomcat_s_000153.png,3,3,clean_hard,4,True,cat,cat,deer
18260,moving_van_s_000173.png,9,5,ood,3,True,truck,dog,cat
18261,tailed_frog_s_000656.png,6,6,clean_hard,1,True,frog,frog,automobile
18262,toy_dog_s_001162.png,5,4,near_miss,8,True,dog,deer,ship
18263,auto_s_001273.png,1,2,random_flip,1,True,automobile,bird,automobile
18264,stag_s_000990.png,4,4,clean,9,True,deer,deer,truck
18265,frog_s_001262.png,6,0,gross,6,True,frog,airplane,frog
18266,container_ship_s_000004.png,8,8,clean,4,True,ship,ship,deer
18267,mutt_s_000495.png,5,4,near_miss,0,True,dog,deer,airplane
18268,tennessee_walker_s_000269.png,7,3,random_flip,0,True,horse,cat,airplane
18269,alauda_arvensis_s_001243.png,2,2,clean_hard,9,True,bird,bird,truck
18270,leopard_frog_s_000759.png,6,6,clean,1,True,frog,frog,automobile
18271,multiengine_airplane_s_000287.png,0,8,random_flip,9,True,airplane,ship,truck
18272,caribou_s_001109.png,4,4,clean,0,True,deer,deer,airplane
18273,stealth_fighter_s_001043.png,0,0,clean,1,True,airplane,airplane,automobile
18274,tug_s_000214.png,8,8,clean,5,True,ship,ship,dog
18275,cassowary_s_000739.png,2,2,clean,3,True,bird,bird,cat
18276,auto_s_001258.png,1,1,clean,9,True,automobile,automobile,truck
18277,chihuahua_s_000437.png,5,4,near_miss,0,True,dog,deer,airplane
18278,canis_familiaris_s_001299.png,5,5,clean,9,True,dog,dog,truck
18279,muntjac_s_000377.png,4,3,random_flip,3,True,deer,cat,cat
18280,toy_spaniel_s_000479.png,5,5,clean_hard,1,True,dog,dog,automobile
18281,mutt_s_001291.png,5,5,clean_hard,3,True,dog,dog,cat
18282,bufo_marinus_s_000532.png,6,4,near_miss,7,True,frog,deer,horse
18283,felis_domesticus_s_000650.png,3,0,gross,6,True,cat,airplane,frog
18284,spadefoot_s_000184.png,6,4,random_flip,4,True,frog,deer,deer
18285,ostrich_s_002285.png,2,2,clean,0,True,bird,bird,airplane
18286,tabby_cat_s_000854.png,3,5,near_miss,0,True,cat,dog,airplane
18287,honey_eater_s_000752.png,2,5,random_flip,1,True,bird,dog,automobile
18288,puppy_s_002344.png,5,5,clean_hard,6,True,dog,dog,frog
18289,cervus_unicolor_s_000175.png,4,4,clean,9,True,deer,deer,truck
18290,red_deer_s_000657.png,4,5,near_miss,4,True,deer,dog,deer
18291,fighter_aircraft_s_000062.png,0,0,clean,0,True,airplane,airplane,airplane
18292,tennessee_walker_s_000776.png,7,7,clean_hard,8,True,horse,horse,ship
18293,roe_deer_s_000134.png,4,1,random_flip,7,True,deer,automobile,horse
18294,maltese_s_002075.png,5,5,clean,6,True,dog,dog,frog
18295,passenger_ship_s_001940.png,8,8,clean,1,True,ship,ship,automobile
18296,cassowary_s_000368.png,2,2,clean_hard,2,True,bird,bird,bird
18297,truck_s_000900.png,9,4,random_flip,8,True,truck,deer,ship
18298,fighter_s_000172.png,0,0,clean_hard,8,True,airplane,airplane,ship
18299,airbus_s_001811.png,0,0,clean,7,True,airplane,airplane,horse
18300,capreolus_capreolus_s_000788.png,4,1,random_flip,0,True,deer,automobile,airplane
18301,tipper_truck_s_000961.png,9,1,near_miss,6,True,truck,automobile,frog
18302,stealth_bomber_s_000004.png,0,0,clean_hard,2,True,airplane,airplane,bird
18303,automobile_s_002360.png,1,1,clean,7,True,automobile,automobile,horse
18304,sambur_s_000052.png,4,4,clean,5,True,deer,deer,dog
18305,speedboat_s_000766.png,8,9,near_miss,6,True,ship,truck,frog
18306,stealth_fighter_s_001618.png,0,1,near_miss,3,True,airplane,automobile,cat
18307,scow_s_001093.png,8,8,clean,8,True,ship,ship,ship
18308,bufo_boreas_s_000211.png,6,4,near_miss,4,True,frog,deer,deer
18309,american_toad_s_001328.png,6,4,random_flip,0,True,frog,deer,airplane
18310,semi_s_001355.png,9,9,clean,9,True,truck,truck,truck
18311,auto_s_002049.png,1,0,random_flip,2,True,automobile,airplane,bird
18312,powerboat_s_000919.png,8,8,clean_hard,5,True,ship,ship,dog
18313,lipizzan_s_001749.png,7,9,random_flip,5,True,horse,truck,dog
18314,fawn_s_001380.png,4,4,clean,7,True,deer,deer,horse
18315,dive_bomber_s_001193.png,0,0,clean,8,True,airplane,airplane,ship
18316,wagon_s_001193.png,1,1,clean_hard,1,True,automobile,automobile,automobile
18317,chihuahua_s_000032.png,5,3,near_miss,5,True,dog,cat,dog
18318,puppy_s_002194.png,5,5,clean_hard,3,True,dog,dog,cat
18319,pekingese_s_000920.png,5,5,ood,1,True,dog,dog,automobile
18320,roe_deer_s_000182.png,4,4,clean_hard,1,True,deer,deer,automobile
18321,motorcar_s_001125.png,1,1,clean,3,True,automobile,automobile,cat
18322,dunnock_s_000356.png,2,3,random_flip,3,True,bird,cat,cat
18323,saddle_horse_s_000414.png,7,5,random_flip,3,True,horse,dog,cat
18324,tomcat_s_001295.png,3,5,random_flip,4,True,cat,dog,deer
18325,tailed_toad_s_000021.png,6,6,clean_hard,8,True,frog,frog,ship
18326,prancer_s_000254.png,7,7,clean,2,True,horse,horse,bird
18327,packet_boat_s_001231.png,8,3,gross,8,True,ship,cat,ship
18328,ostrich_s_001027.png,2,8,gross,8,True,bird,ship,ship
18329,tabby_cat_s_002165.png,3,3,clean,3,True,cat,cat,cat
18330,pickerel_frog_s_000417.png,6,6,clean_hard,6,True,frog,frog,frog
18331,station_wagon_s_000902.png,1,1,clean,2,True,automobile,automobile,bird
18332,station_wagon_s_002584.png,1,1,clean,3,True,automobile,automobile,cat
18333,station_wagon_s_002321.png,1,5,random_flip,9,True,automobile,dog,truck
18334,grass_frog_s_000058.png,6,4,near_miss,6,True,frog,deer,frog
18335,cat_s_001322.png,3,3,clean,6,True,cat,cat,frog
18336,leopard_frog_s_000303.png,6,4,near_miss,6,True,frog,deer,frog
18337,tipper_truck_s_001173.png,9,9,clean,5,True,truck,truck,dog
18338,bufo_marinus_s_000892.png,6,6,clean,0,True,frog,frog,airplane
18339,tennessee_walker_s_000847.png,7,7,clean,7,True,horse,horse,horse
18340,japanese_deer_s_000801.png,4,5,near_miss,9,True,deer,dog,truck
18341,american_elk_s_000460.png,4,4,clean,8,True,deer,deer,ship
18342,american_toad_s_000693.png,6,6,clean,4,True,frog,frog,deer
18343,tipper_truck_s_000759.png,9,4,random_flip,3,True,truck,deer,cat
18344,dump_truck_s_000437.png,9,9,clean_hard,5,True,truck,truck,dog
18345,car_s_000319.png,1,0,near_miss,7,True,automobile,airplane,horse
18346,japanese_spaniel_s_000117.png,5,5,clean,0,True,dog,dog,airplane
18347,puppy_s_000253.png,5,5,clean,7,True,dog,dog,horse
18348,domestic_cat_s_000359.png,3,3,clean,2,True,cat,cat,bird
18349,cargo_ship_s_000815.png,8,8,clean,8,True,ship,ship,ship
18350,broodmare_s_000688.png,7,8,random_flip,7,True,horse,ship,horse
18351,rana_pipiens_s_001375.png,6,5,random_flip,7,True,frog,dog,horse
18352,walking_horse_s_001962.png,7,7,clean,1,True,horse,horse,automobile
18353,leopard_frog_s_001920.png,6,6,clean,6,True,frog,frog,frog
18354,police_cruiser_s_000678.png,1,3,random_flip,1,True,automobile,cat,automobile
18355,trucking_rig_s_000383.png,9,1,near_miss,5,True,truck,automobile,dog
18356,cat_s_001491.png,3,5,near_miss,7,True,cat,dog,horse
18357,lorry_s_001337.png,9,8,near_miss,7,True,truck,ship,horse
18358,biplane_s_001238.png,0,0,clean,2,True,airplane,airplane,bird
18359,toad_frog_s_001129.png,6,1,gross,0,True,frog,automobile,airplane
18360,honey_eater_s_000908.png,2,8,gross,9,True,bird,ship,truck
18361,tipper_lorry_s_000498.png,9,9,clean_hard,1,True,truck,truck,automobile
18362,cat_s_002201.png,3,3,clean,2,True,cat,cat,bird
18363,fallow_deer_s_001566.png,4,4,clean,6,True,deer,deer,frog
18364,sparrow_s_000929.png,2,9,gross,8,True,bird,truck,ship
18365,muntjac_s_000344.png,4,4,clean,0,True,deer,deer,airplane
18366,domestic_cat_s_000418.png,3,3,clean_hard,2,True,cat,cat,bird
18367,container_vessel_s_000595.png,8,8,clean,5,True,ship,ship,dog
18368,propeller_plane_s_002223.png,0,1,near_miss,6,True,airplane,automobile,frog
18369,truck_s_000199.png,9,3,ood,8,True,truck,cat,ship
18370,bufo_marinus_s_001378.png,6,6,clean,3,True,frog,frog,cat
18371,mouser_s_000780.png,3,7,ood,4,True,cat,horse,deer
18372,sparrow_s_000051.png,2,2,clean,0,True,bird,bird,airplane
18373,tabby_s_000639.png,3,5,near_miss,9,True,cat,dog,truck
